userId,registerType,category,state,city,groupSize,collegeName,companyName,isPresent
1850,GROUP,FAMILY,Tamil Nadu,Bangalore,5,,,0
781,GROUP,FAMILY,Tamil Nadu,Vijayawada,3,,,0
160,GROUP,FAMILY,Tamil Nadu,Vijayawada,2,,,0
1546,GROUP,FAMILY,Puducherry,Tirupati,3,,,0
1934,GROUP,FAMILY,Tamil Nadu,Tiruvallur,3,,,0
2979,GROUP,FAMILY,Andhra Pradesh,Tirupati,2,,,1
62,INDIVIDUAL,COLLEGE_STUDENT,Tamil Nadu,Tirupati,1,Swarnandhra college of engineering and technology,,0
850,GROUP,FAMILY,Tamil Nadu,Tirupati,4,,,1
2130,GROUP,FAMILY,Tamil Nadu,Guntur,3,,,0
2893,INDIVIDUAL,INDUSTRY_PROFESSIONAL,Tamil Nadu,Vijayawada,1,,Amazon,1
1044,GROUP,FAMILY,Tamil Nadu,Kakinada,2,,,0
2497,GROUP,FAMILY,Tamil Nadu,Nellore,5,,,1
2261,INDIVIDUAL,INDUSTRY_PROFESSIONAL,Other,Vijayawada,1,,Wipro,1
2122,GROUP,FAMILY,Tamil Nadu,Chengalpattu,2,,,1
1071,INDIVIDUAL,COLLEGE_STUDENT,Tamil Nadu,Vellore,1,Velammal institute of technology ,,1
54,INDIVIDUAL,OTHERS,Tamil Nadu,Chennai,1,,,0
259,GROUP,FAMILY,Tamil Nadu,Nellore,3,,,0
506,INDIVIDUAL,COLLEGE_STUDENT,Tamil Nadu,Coimbatore,1,Velammal Institute of technology ,,1
753,GROUP,FAMILY,Tamil Nadu,Kanchipuram,2,,,1
1979,INDIVIDUAL,OTHERS,Tamil Nadu,Bangalore,1,,,0
2948,GROUP,FAMILY,Andhra Pradesh,Tiruvallur,5,,,1
2411,GROUP,FAMILY,Andhra Pradesh,Hyderabad,2,,,0
1518,INDIVIDUAL,OTHERS,Tamil Nadu,Coimbatore,1,,,0
2998,INDIVIDUAL,COLLEGE_STUDENT,Tamil Nadu,Tiruvallur,1,Velammal institute of technology ,,0
2274,GROUP,FAMILY,Tamil Nadu,Other,6,,,1
1390,GROUP,FAMILY,Telangana,Bangalore,2,,,0
1267,INDIVIDUAL,COLLEGE_STUDENT,Tamil Nadu,Visakhapatnam,1,Velammal institute of technology ,,0
2467,INDIVIDUAL,COLLEGE_STUDENT,Telangana,Kakinada,1,Swarnandhra college of engineering and technology,,0
1712,INDIVIDUAL,COLLEGE_STUDENT,Andhra Pradesh,Tirupati,1,Aset college of science and technology ,,1
772,INDIVIDUAL,OTHERS,Tamil Nadu,Nellore,1,,,0
2803,INDIVIDUAL,OTHERS,Karnataka,Chengalpattu,1,,,0
1808,INDIVIDUAL,COLLEGE_STUDENT,Tamil Nadu,Chennai,1,Swarnandhra college of engineering and technology ,,0
2686,INDIVIDUAL,COLLEGE_STUDENT,Tamil Nadu,Chengalpattu,1,Rajalakshmi engineering college ,,0
1086,GROUP,FAMILY,Tamil Nadu,Tirupati,6,,,0
2258,GROUP,FAMILY,Tamil Nadu,Chennai,2,,,1
1533,GROUP,FAMILY,Tamil Nadu,Hyderabad,3,,,0
1326,INDIVIDUAL,COLLEGE_STUDENT,Andhra Pradesh,Kakinada,1,Sathyabama institute of science and technology ,,1
2120,INDIVIDUAL,OTHERS,Tamil Nadu,Kakinada,1,,,1
1813,INDIVIDUAL,COLLEGE_STUDENT,Andhra Pradesh,Vijayawada,1,Rajalakshmi Engineering College,,0
1715,INDIVIDUAL,COLLEGE_STUDENT,Tamil Nadu,Coimbatore,1,PANIMALAR ENGINEERING COLLEGE,,1
2035,GROUP,FAMILY,Tamil Nadu,Bangalore,3,,,0
2424,GROUP,FAMILY,Andhra Pradesh,Bangalore,6,,,1
2435,INDIVIDUAL,OTHERS,Tamil Nadu,Chennai,1,,,0
1682,INDIVIDUAL,OTHERS,Telangana,Coimbatore,1,,,0
2228,GROUP,FAMILY,Tamil Nadu,Hyderabad,4,,,1
1164,GROUP,FAMILY,Karnataka,Kanchipuram,6,,,0
964,INDIVIDUAL,COLLEGE_STUDENT,Tamil Nadu,Chennai,1,Saveetha Engineering College,,1
2903,INDIVIDUAL,COLLEGE_STUDENT,Tamil Nadu,Kakinada,1,Saveetha Engineering College,,0
1663,INDIVIDUAL,OTHERS,Tamil Nadu,Tirupati,1,,,0
399,GROUP,FAMILY,Tamil Nadu,Guntur,6,,,0
585,GROUP,FAMILY,Tamil Nadu,Thiruvallur,3,,,0
949,INDIVIDUAL,OTHERS,Tamil Nadu,Tirupati,1,,,1
705,INDIVIDUAL,COLLEGE_STUDENT,Karnataka,Guntur,1,Saveetha Engineering College,,0
432,GROUP,FAMILY,Andhra Pradesh,Tiruvallur,2,,,1
293,GROUP,INSTITUTE,Tamil Nadu,Kakinada,27,,,1
146,INDIVIDUAL,COLLEGE_STUDENT,Tamil Nadu,Kanchipuram,1,Velammal Institute of Technology ,,0
324,INDIVIDUAL,COLLEGE_STUDENT,Kerala,Bangalore,1,Velammal Institute of Technology ,,1
2109,INDIVIDUAL,COLLEGE_STUDENT,Telangana,Chengalpattu,1,Prathyusha engineering college ,,0
1166,GROUP,INSTITUTE,Tamil Nadu,Vellore,101,,,1
1453,INDIVIDUAL,OTHERS,Andhra Pradesh,Kanchipuram,1,,,0
3,GROUP,FAMILY,Tamil Nadu,Thiruvallur,5,,,0
577,INDIVIDUAL,COLLEGE_STUDENT,Tamil Nadu,Kanchipuram,1,Saveetha Engineering College,,1
2658,INDIVIDUAL,OTHERS,Tamil Nadu,Tiruvallur,1,,,0
340,INDIVIDUAL,COLLEGE_STUDENT,Telangana,Coimbatore,1,Saveetha Engineering College,,0
2540,GROUP,FAMILY,Tamil Nadu,Chengalpattu,3,,,0
2936,INDIVIDUAL,COLLEGE_STUDENT,Kerala,Tirupati,1,Panimalar Engineering College ,,0
926,INDIVIDUAL,COLLEGE_STUDENT,Tamil Nadu,Chennai,1,Swarnandhra college of engineering and technology,,1
266,GROUP,FAMILY,Andhra Pradesh,Coimbatore,3,,,1
377,INDIVIDUAL,OTHERS,Telangana,Vellore,1,,,0
2023,INDIVIDUAL,OTHERS,Kerala,Hyderabad,1,,,1
1464,GROUP,FAMILY,Andhra Pradesh,Tirupati,5,,,0
272,GROUP,INSTITUTE,Tamil Nadu,Visakhapatnam,115,,,1
697,INDIVIDUAL,COLLEGE_STUDENT,Andhra Pradesh,Tirupati,1,Panimalar Engineering College,,1
2974,GROUP,FAMILY,Tamil Nadu,Vellore,6,,,0
245,INDIVIDUAL,COLLEGE_STUDENT,Tamil Nadu,Vijayawada,1,Panimalar Engineering College,,0
2814,INDIVIDUAL,COLLEGE_STUDENT,Andhra Pradesh,Vijayawada,1,Ethiraj college for women ,,0
477,INDIVIDUAL,COLLEGE_STUDENT,Tamil Nadu,Guntur,1,NRI INSTITUTE OF TECHNOLOGY ,,0
2786,INDIVIDUAL,COLLEGE_STUDENT,Tamil Nadu,Coimbatore,1,VELAMMAL INSTITUTE OF TECHNOLOGY ,,1
2844,INDIVIDUAL,OTHERS,Tamil Nadu,Vellore,1,,,0
2299,INDIVIDUAL,COLLEGE_STUDENT,Tamil Nadu,Other,1,Velammal institute of technology ,,0
2449,INDIVIDUAL,COLLEGE_STUDENT,Tamil Nadu,Tirupati,1,Sathyabama institute of science and technology ,,0
2784,INDIVIDUAL,INDUSTRY_PROFESSIONAL,Telangana,Other,1,,Comcast,1
2954,GROUP,FAMILY,Tamil Nadu,Nellore,5,,,0
2983,GROUP,FAMILY,Kerala,Thiruvallur,5,,,1
2160,GROUP,FAMILY,Andhra Pradesh,Other,4,,,0
251,INDIVIDUAL,COLLEGE_STUDENT,Andhra Pradesh,Chengalpattu,1,Ethiraj college for women ,,0
414,GROUP,FAMILY,Tamil Nadu,Coimbatore,6,,,1
546,INDIVIDUAL,COLLEGE_STUDENT,Karnataka,Nellore,1,Velammal Institute of technology ,,0
1194,GROUP,FAMILY,Tamil Nadu,Visakhapatnam,4,,,1
739,GROUP,FAMILY,Tamil Nadu,Nellore,3,,,0
311,GROUP,FAMILY,Andhra Pradesh,Chennai,3,,,1
1980,INDIVIDUAL,OTHERS,Andhra Pradesh,Other,1,,,0
894,INDIVIDUAL,COLLEGE_STUDENT,Tamil Nadu,Tirupati,1,Swarnandhra college of engineering and technology ,,0
1132,GROUP,FAMILY,Tamil Nadu,Kakinada,4,,,0
1450,GROUP,FAMILY,Tamil Nadu,Nellore,2,,,1
2908,INDIVIDUAL,COLLEGE_STUDENT,Tamil Nadu,Kakinada,1,DRBCCC HINDU COLLEGE ,,0
16,INDIVIDUAL,COLLEGE_STUDENT,Karnataka,Kanchipuram,1,Rajalakshmi Engineering College,,1
1951,INDIVIDUAL,COLLEGE_STUDENT,Telangana,Tirupati,1,Rajalakshmi Engineering College ,,0
722,INDIVIDUAL,COLLEGE_STUDENT,Tamil Nadu,Chengalpattu,1,Prathyusha engineering college ,,0
1421,INDIVIDUAL,COLLEGE_STUDENT,Tamil Nadu,Visakhapatnam,1,Sathyabama institute of science and technology ,,1
2634,INDIVIDUAL,COLLEGE_STUDENT,Andhra Pradesh,Guntur,1,Rajalakshmi engineering college ,,0
982,INDIVIDUAL,INDUSTRY_PROFESSIONAL,Tamil Nadu,Tirupati,1,,Ingram Micro,0
1875,GROUP,FAMILY,Tamil Nadu,Nellore,2,,,1
1540,GROUP,FAMILY,Tamil Nadu,Kanchipuram,2,,,0
2531,GROUP,FAMILY,Telangana,Thiruvallur,6,,,0
1551,INDIVIDUAL,OTHERS,Andhra Pradesh,Chennai,1,,,0
2423,GROUP,FAMILY,Tamil Nadu,Tiruvallur,5,,,1
364,GROUP,FAMILY,Tamil Nadu,Kakinada,6,,,0
2769,GROUP,FAMILY,Tamil Nadu,Hyderabad,3,,,0
183,INDIVIDUAL,OTHERS,Karnataka,Nellore,1,,,0
986,GROUP,FAMILY,Tamil Nadu,Vellore,5,,,1
1991,GROUP,FAMILY,Kerala,Kakinada,3,,,0
1195,INDIVIDUAL,COLLEGE_STUDENT,Tamil Nadu,Bangalore,1,Anna University ,,1
1770,INDIVIDUAL,COLLEGE_STUDENT,Tamil Nadu,Chengalpattu,1,Ethiraj college for women ,,1
1676,INDIVIDUAL,COLLEGE_STUDENT,Kerala,Vijayawada,1,Aset college of science and technology ,,0
1122,INDIVIDUAL,OTHERS,Telangana,Chennai,1,,,1
188,GROUP,FAMILY,Tamil Nadu,Vijayawada,2,,,1
620,GROUP,FAMILY,Tamil Nadu,Hyderabad,6,,,1
1613,GROUP,FAMILY,Tamil Nadu,Nellore,6,,,1
1176,GROUP,FAMILY,Telangana,Guntur,2,,,0
1183,GROUP,FAMILY,Andhra Pradesh,Chennai,2,,,0
2385,INDIVIDUAL,COLLEGE_STUDENT,Tamil Nadu,Coimbatore,1,Prathyusha engineering college ,,0
2716,INDIVIDUAL,COLLEGE_STUDENT,Tamil Nadu,Chennai,1,Aset college of science and technology ,,0
615,INDIVIDUAL,OTHERS,Tamil Nadu,Vellore,1,,,0
1514,INDIVIDUAL,COLLEGE_STUDENT,Kerala,Visakhapatnam,1,DRBCCC HINDU COLLEGE ,,1
1467,INDIVIDUAL,OTHERS,Tamil Nadu,Kanchipuram,1,,,0
402,INDIVIDUAL,OTHERS,Tamil Nadu,Tirupati,1,,,0
995,INDIVIDUAL,COLLEGE_STUDENT,Karnataka,Chennai,1,Velammal Institute of technology ,,1
935,INDIVIDUAL,COLLEGE_STUDENT,Tamil Nadu,Visakhapatnam,1,Velammal institute of technology ,,0
372,INDIVIDUAL,COLLEGE_STUDENT,Tamil Nadu,Other,1,NRI INSTITUTE OF TECHNOLOGY ,,0
1923,GROUP,FAMILY,Other,Nellore,5,,,0
2307,INDIVIDUAL,COLLEGE_STUDENT,Andhra Pradesh,Coimbatore,1,NRI INSTITUTE OF TECHNOLOGY ,,0
594,INDIVIDUAL,COLLEGE_STUDENT,Telangana,Bangalore,1,Velammal institute of technology,,1
1911,INDIVIDUAL,COLLEGE_STUDENT,Andhra Pradesh,Chengalpattu,1,Panimalar Engineering College ,,0
727,INDIVIDUAL,COLLEGE_STUDENT,Tamil Nadu,Hyderabad,1,Saveetha Engineering College,,0
827,INDIVIDUAL,COLLEGE_STUDENT,Tamil Nadu,Kakinada,1,Velammal Institute of Technology ,,1
1675,INDIVIDUAL,INDUSTRY_PROFESSIONAL,Tamil Nadu,Coimbatore,1,,Virtusa,0
688,INDIVIDUAL,COLLEGE_STUDENT,Andhra Pradesh,Vellore,1,Rajalakshmi engineering college ,,0
2216,INDIVIDUAL,COLLEGE_STUDENT,Karnataka,Kanchipuram,1,Saveetha Engineering College,,0
137,GROUP,FAMILY,Tamil Nadu,Nellore,3,,,1
2765,INDIVIDUAL,COLLEGE_STUDENT,Tamil Nadu,Bangalore,1,Anna University ,,0
629,INDIVIDUAL,COLLEGE_STUDENT,Tamil Nadu,Tirupati,1,Velammal Institute of Technology ,,0
335,INDIVIDUAL,COLLEGE_STUDENT,Tamil Nadu,Guntur,1,Chennai Institute of Technology,,0
391,INDIVIDUAL,OTHERS,Andhra Pradesh,Visakhapatnam,1,,,0
2310,INDIVIDUAL,COLLEGE_STUDENT,Andhra Pradesh,Nellore,1,Prathyusha engineering college ,,0
1110,INDIVIDUAL,COLLEGE_STUDENT,Tamil Nadu,Chennai,1,Swarnandhra college of engineering and technology ,,0
1738,INDIVIDUAL,COLLEGE_STUDENT,Tamil Nadu,Kakinada,1,VELAMMAL INSTITUTE OF TECHNOLOGY ,,0
2699,INDIVIDUAL,INDUSTRY_PROFESSIONAL,Karnataka,Tirupati,1,,IGCAR,0
711,GROUP,FAMILY,Andhra Pradesh,Hyderabad,4,,,1
1040,INDIVIDUAL,COLLEGE_STUDENT,Andhra Pradesh,Kakinada,1,Rajalakshmi Engineering College,,0
2715,INDIVIDUAL,COLLEGE_STUDENT,Andhra Pradesh,Chennai,1,Chennai Institute of Technology,,0
1851,INDIVIDUAL,COLLEGE_STUDENT,Telangana,Chennai,1,Rajalakshmi engineering college ,,0
2596,INDIVIDUAL,INDUSTRY_PROFESSIONAL,Kerala,Vellore,1,,Capgemini,0
1562,INDIVIDUAL,COLLEGE_STUDENT,Tamil Nadu,Vijayawada,1,Panimalar Engineering College,,1
2758,INDIVIDUAL,OTHERS,Tamil Nadu,Chengalpattu,1,,,1
1595,GROUP,FAMILY,Karnataka,Visakhapatnam,3,,,0
2751,INDIVIDUAL,COLLEGE_STUDENT,Tamil Nadu,Nellore,1,Velammal institute of technology ,,1
1113,INDIVIDUAL,COLLEGE_STUDENT,Tamil Nadu,Other,1,Rajalakshmi Engineering College ,,0
466,INDIVIDUAL,COLLEGE_STUDENT,Tamil Nadu,Nellore,1,Saveetha Engineering College,,1
1561,INDIVIDUAL,COLLEGE_STUDENT,Telangana,Thiruvallur,1,Sathyabama institute of science and technology ,,0
1224,INDIVIDUAL,OTHERS,Andhra Pradesh,Bangalore,1,,,1
1954,GROUP,FAMILY,Tamil Nadu,Vellore,4,,,0
2967,GROUP,FAMILY,Tamil Nadu,Kakinada,6,,,1
2349,GROUP,FAMILY,Tamil Nadu,Coimbatore,2,,,0
1509,GROUP,FAMILY,Tamil Nadu,Tiruvallur,4,,,0
1105,INDIVIDUAL,OTHERS,Tamil Nadu,Chengalpattu,1,,,0
1989,GROUP,FAMILY,Tamil Nadu,Tirupati,2,,,1
339,GROUP,FAMILY,Tamil Nadu,Vijayawada,2,,,0
216,INDIVIDUAL,COLLEGE_STUDENT,Telangana,Nellore,1,Saveetha Engineering College,,0
1616,GROUP,FAMILY,Tamil Nadu,Bangalore,2,,,0
1917,INDIVIDUAL,OTHERS,Andhra Pradesh,Vellore,1,,,1
2515,GROUP,FAMILY,Tamil Nadu,Coimbatore,2,,,0
2805,GROUP,FAMILY,Tamil Nadu,Bangalore,2,,,1
1593,INDIVIDUAL,COLLEGE_STUDENT,Andhra Pradesh,Chennai,1,NRI INSTITUTE OF TECHNOLOGY ,,0
2241,INDIVIDUAL,INDUSTRY_PROFESSIONAL,Tamil Nadu,Vellore,1,,Larsen and toubro limited ,1
1685,INDIVIDUAL,COLLEGE_STUDENT,Telangana,Visakhapatnam,1,Anna University ,,1
2523,INDIVIDUAL,COLLEGE_STUDENT,Karnataka,Kakinada,1,Saveetha Engineering College,,0
817,GROUP,FAMILY,Telangana,Kanchipuram,5,,,1
1068,INDIVIDUAL,COLLEGE_STUDENT,Tamil Nadu,Kakinada,1,DRBCCC HINDU COLLEGE ,,1
2004,INDIVIDUAL,COLLEGE_STUDENT,Tamil Nadu,Vijayawada,1,Rajalakshmi engineering college ,,0
275,GROUP,FAMILY,Tamil Nadu,Kanchipuram,6,,,1
2245,INDIVIDUAL,OTHERS,Tamil Nadu,Coimbatore,1,,,0
866,GROUP,FAMILY,Tamil Nadu,Guntur,5,,,0
102,GROUP,FAMILY,Andhra Pradesh,Tirupati,3,,,0
1502,GROUP,FAMILY,Tamil Nadu,Thiruvallur,4,,,1
2150,GROUP,INSTITUTE,Andhra Pradesh,Visakhapatnam,108,,,1
172,INDIVIDUAL,COLLEGE_STUDENT,Tamil Nadu,Vijayawada,1,VELAMMAL INSTITUTE OF TECHNOLOGY ,,0
108,GROUP,FAMILY,Other,Visakhapatnam,3,,,0
1863,INDIVIDUAL,COLLEGE_STUDENT,Andhra Pradesh,Vijayawada,1,Sathyabama institute of science and technology ,,0
1522,INDIVIDUAL,OTHERS,Telangana,Bangalore,1,,,0
2988,GROUP,FAMILY,Karnataka,Vellore,6,,,0
2203,GROUP,FAMILY,Tamil Nadu,Coimbatore,4,,,1
2055,INDIVIDUAL,OTHERS,Tamil Nadu,Visakhapatnam,1,,,0
1765,INDIVIDUAL,COLLEGE_STUDENT,Tamil Nadu,Coimbatore,1,PANIMALAR ENGINEERING COLLEGE,,0
2034,INDIVIDUAL,OTHERS,Karnataka,Chennai,1,,,1
1963,INDIVIDUAL,OTHERS,Tamil Nadu,Coimbatore,1,,,0
2251,INDIVIDUAL,COLLEGE_STUDENT,Tamil Nadu,Hyderabad,1,Chennai Institute of Technology,,0
2341,GROUP,FAMILY,Karnataka,Guntur,6,,,1
2576,GROUP,FAMILY,Kerala,Tiruvallur,4,,,1
1925,INDIVIDUAL,INDUSTRY_PROFESSIONAL,Tamil Nadu,Hyderabad,1,,Tcs,1
296,GROUP,FAMILY,Tamil Nadu,Chengalpattu,5,,,0
713,GROUP,FAMILY,Tamil Nadu,Visakhapatnam,6,,,0
73,INDIVIDUAL,COLLEGE_STUDENT,Tamil Nadu,Coimbatore,1,Rajalakshmi engineering college ,,1
1953,GROUP,FAMILY,Tamil Nadu,Coimbatore,4,,,0
2270,GROUP,FAMILY,Tamil Nadu,Tirupati,4,,,0
2562,GROUP,FAMILY,Andhra Pradesh,Chengalpattu,6,,,1
2886,INDIVIDUAL,OTHERS,Tamil Nadu,Guntur,1,,,0
482,GROUP,FAMILY,Tamil Nadu,Kakinada,3,,,0
2219,INDIVIDUAL,OTHERS,Tamil Nadu,Guntur,1,,,1
1531,INDIVIDUAL,COLLEGE_STUDENT,Andhra Pradesh,Bangalore,1,Panimalar engineering college ,,0
2116,INDIVIDUAL,COLLEGE_STUDENT,Karnataka,Tiruvallur,1,Swarnandhra college of engineering and technology,,1
1515,INDIVIDUAL,COLLEGE_STUDENT,Andhra Pradesh,Kanchipuram,1,Sathyabama institute of science and technology ,,0
2961,INDIVIDUAL,COLLEGE_STUDENT,Andhra Pradesh,Kakinada,1,NRI INSTITUTE OF TECHNOLOGY ,,1
1491,INDIVIDUAL,COLLEGE_STUDENT,Telangana,Coimbatore,1,Panimalar Engineering College ,,0
1172,INDIVIDUAL,OTHERS,Tamil Nadu,Bangalore,1,,,1
2453,GROUP,FAMILY,Karnataka,Vellore,4,,,0
2430,INDIVIDUAL,OTHERS,Tamil Nadu,Chengalpattu,1,,,0
2074,INDIVIDUAL,OTHERS,Tamil Nadu,Chennai,1,,,1
2217,GROUP,INSTITUTE,Andhra Pradesh,Coimbatore,95,,,0
2272,INDIVIDUAL,COLLEGE_STUDENT,Other,Bangalore,1,Ethiraj college for women ,,0
406,INDIVIDUAL,OTHERS,Andhra Pradesh,Other,1,,,0
758,GROUP,FAMILY,Tamil Nadu,Other,3,,,1
1957,GROUP,FAMILY,Telangana,Nellore,5,,,1
2185,GROUP,FAMILY,Tamil Nadu,Other,6,,,0
1952,INDIVIDUAL,COLLEGE_STUDENT,Telangana,Other,1,Rajalakshmi Engineering College ,,0
98,GROUP,FAMILY,Tamil Nadu,Coimbatore,6,,,0
1334,INDIVIDUAL,OTHERS,Andhra Pradesh,Kakinada,1,,,0
2390,GROUP,FAMILY,Andhra Pradesh,Vijayawada,2,,,1
744,GROUP,FAMILY,Telangana,Chennai,2,,,0
807,INDIVIDUAL,OTHERS,Tamil Nadu,Bangalore,1,,,1
2770,GROUP,FAMILY,Andhra Pradesh,Hyderabad,4,,,1
1897,GROUP,FAMILY,Tamil Nadu,Bangalore,2,,,0
2500,INDIVIDUAL,COLLEGE_STUDENT,Puducherry,Chengalpattu,1,VELAMMAL INSTITUTE OF TECHNOLOGY ,,1
1536,INDIVIDUAL,COLLEGE_STUDENT,Kerala,Other,1,DRBCCC HINDU COLLEGE ,,0
2051,GROUP,FAMILY,Tamil Nadu,Chengalpattu,4,,,0
2011,INDIVIDUAL,COLLEGE_STUDENT,Tamil Nadu,Tirupati,1,Prathyusha engineering college ,,1
149,INDIVIDUAL,COLLEGE_STUDENT,Tamil Nadu,Nellore,1,Rajalakshmi Engineering College ,,0
2555,INDIVIDUAL,COLLEGE_STUDENT,Tamil Nadu,Thiruvallur,1,Velammal Institute of technology ,,1
2054,INDIVIDUAL,OTHERS,Tamil Nadu,Thiruvallur,1,,,0
1903,GROUP,FAMILY,Tamil Nadu,Vijayawada,3,,,1
1316,GROUP,FAMILY,Tamil Nadu,Visakhapatnam,4,,,0
693,GROUP,FAMILY,Karnataka,Visakhapatnam,2,,,0
819,INDIVIDUAL,COLLEGE_STUDENT,Tamil Nadu,Guntur,1,Sathyabama institute of science and technology ,,0
1729,GROUP,INSTITUTE,Tamil Nadu,Kanchipuram,100,,,1
1387,INDIVIDUAL,INDUSTRY_PROFESSIONAL,Tamil Nadu,Tirupati,1,,TNEB,0
2282,INDIVIDUAL,COLLEGE_STUDENT,Tamil Nadu,Chengalpattu,1,Anna University ,,0
2734,INDIVIDUAL,OTHERS,Tamil Nadu,Kanchipuram,1,,,1
1600,INDIVIDUAL,OTHERS,Tamil Nadu,Guntur,1,,,0
2611,INDIVIDUAL,OTHERS,Tamil Nadu,Tiruvallur,1,,,0
2458,GROUP,FAMILY,Karnataka,Guntur,5,,,1
702,INDIVIDUAL,COLLEGE_STUDENT,Andhra Pradesh,Visakhapatnam,1,Velammal institute of technology ,,1
1879,INDIVIDUAL,COLLEGE_STUDENT,Telangana,Thiruvallur,1,Rajalakshmi engineering college ,,1
2657,GROUP,INSTITUTE,Tamil Nadu,Chengalpattu,88,,,1
922,GROUP,FAMILY,Tamil Nadu,Tirupati,3,,,1
1425,INDIVIDUAL,OTHERS,Telangana,Guntur,1,,,0
1709,GROUP,FAMILY,Tamil Nadu,Tiruvallur,2,,,0
906,INDIVIDUAL,OTHERS,Karnataka,Kanchipuram,1,,,0
455,INDIVIDUAL,COLLEGE_STUDENT,Telangana,Kakinada,1,Aset college of science and technology ,,0
2186,INDIVIDUAL,OTHERS,Telangana,Tirupati,1,,,0
2305,INDIVIDUAL,OTHERS,Tamil Nadu,Other,1,,,1
1772,INDIVIDUAL,INDUSTRY_PROFESSIONAL,Andhra Pradesh,Hyderabad,1,,Ingram Micro,1
168,INDIVIDUAL,COLLEGE_STUDENT,Tamil Nadu,Hyderabad,1,Prathyusha engineering college ,,1
731,INDIVIDUAL,COLLEGE_STUDENT,Tamil Nadu,Hyderabad,1,DRBCCC HINDU COLLEGE ,,0
2189,INDIVIDUAL,INDUSTRY_PROFESSIONAL,Tamil Nadu,Vellore,1,,Comcast,1
1311,INDIVIDUAL,COLLEGE_STUDENT,Tamil Nadu,Visakhapatnam,1,Velammal Institute of technology ,,1
27,INDIVIDUAL,COLLEGE_STUDENT,Tamil Nadu,Kakinada,1,Rajalakshmi Engineering College,,0
2060,GROUP,FAMILY,Kerala,Kanchipuram,6,,,0
1653,INDIVIDUAL,COLLEGE_STUDENT,Karnataka,Bangalore,1,Rajalakshmi Engineering College ,,0
1623,GROUP,FAMILY,Tamil Nadu,Guntur,3,,,1
588,INDIVIDUAL,COLLEGE_STUDENT,Karnataka,Kanchipuram,1,DRBCCC HINDU COLLEGE ,,0
2017,INDIVIDUAL,COLLEGE_STUDENT,Tamil Nadu,Tiruvallur,1,Chennai Institute of Technology,,0
998,INDIVIDUAL,COLLEGE_STUDENT,Tamil Nadu,Chengalpattu,1,Rajalakshmi Engineering College,,0
1177,INDIVIDUAL,INDUSTRY_PROFESSIONAL,Tamil Nadu,Chengalpattu,1,,Capgemini,1
1701,INDIVIDUAL,OTHERS,Telangana,Chengalpattu,1,,,0
1041,GROUP,FAMILY,Andhra Pradesh,Kakinada,6,,,1
34,INDIVIDUAL,OTHERS,Andhra Pradesh,Tirupati,1,,,0
1810,INDIVIDUAL,COLLEGE_STUDENT,Tamil Nadu,Kakinada,1,Swarnandhra college of engineering and technology,,1
2627,INDIVIDUAL,COLLEGE_STUDENT,Telangana,Chennai,1,Velammal institute of technology,,0
1380,GROUP,FAMILY,Tamil Nadu,Vijayawada,5,,,1
42,GROUP,FAMILY,Tamil Nadu,Nellore,4,,,1
1792,GROUP,FAMILY,Karnataka,Tiruvallur,5,,,0
2190,GROUP,FAMILY,Andhra Pradesh,Chennai,3,,,0
2607,INDIVIDUAL,COLLEGE_STUDENT,Tamil Nadu,Bangalore,1,Velammal Institute of technology ,,0
1973,INDIVIDUAL,COLLEGE_STUDENT,Tamil Nadu,Tiruvallur,1,Saveetha Engineering College,,0
2290,INDIVIDUAL,COLLEGE_STUDENT,Tamil Nadu,Hyderabad,1,University of Madras ,,1
1926,INDIVIDUAL,COLLEGE_STUDENT,Tamil Nadu,Visakhapatnam,1,VELAMMAL INSTITUTE OF TECHNOLOGY ,,1
610,GROUP,FAMILY,Tamil Nadu,Tiruvallur,6,,,0
1133,INDIVIDUAL,COLLEGE_STUDENT,Tamil Nadu,Tirupati,1,Panimalar Engineering College,,1
29,GROUP,FAMILY,Tamil Nadu,Nellore,2,,,1
442,INDIVIDUAL,OTHERS,Telangana,Visakhapatnam,1,,,0
2356,INDIVIDUAL,COLLEGE_STUDENT,Tamil Nadu,Chennai,1,Ethiraj college for women ,,1
2799,INDIVIDUAL,OTHERS,Karnataka,Tirupati,1,,,1
494,INDIVIDUAL,COLLEGE_STUDENT,Tamil Nadu,Nellore,1,Aset college of science and technology ,,0
1259,INDIVIDUAL,COLLEGE_STUDENT,Tamil Nadu,Kakinada,1,Panimalar Engineering College ,,1
1302,INDIVIDUAL,OTHERS,Tamil Nadu,Tiruvallur,1,,,1
2366,INDIVIDUAL,COLLEGE_STUDENT,Andhra Pradesh,Kanchipuram,1,Rajalakshmi Engineering College,,0
1383,INDIVIDUAL,OTHERS,Tamil Nadu,Hyderabad,1,,,0
1305,GROUP,FAMILY,Tamil Nadu,Guntur,6,,,1
237,INDIVIDUAL,COLLEGE_STUDENT,Tamil Nadu,Kakinada,1,Panimalar Engineering College ,,0
552,INDIVIDUAL,OTHERS,Tamil Nadu,Vijayawada,1,,,0
521,GROUP,FAMILY,Telangana,Bangalore,3,,,1
2447,INDIVIDUAL,COLLEGE_STUDENT,Tamil Nadu,Other,1,Swarnandhra college of engineering and technology ,,1
1233,INDIVIDUAL,COLLEGE_STUDENT,Andhra Pradesh,Vijayawada,1,Chennai Institute of Technology,,0
